village_code,village_name_marathi,village_name_english,taluka_name_marathi,taluka_name_english,Marginal,Small,Semi-medium,Medium,Large,Marginal_count,Small_count,Semi-medium_count,Medium_count,Large_count
2707000200658300,सलिता,Salita,चिखलदरा,Chikhaladara,15.739999999999998,18.520000000000003,25.4,10.39,0.0,60,14,10,2,0
2707000200658400,एकताई,Ekatai,चिखलदरा,Chikhaladara,85.55000000000003,56.11,44.4,24.24,0.0,226,44,17,4,0
2707000200658500,बोरधा,Boradha,चिखलदरा,Chikhaladara,25.95,23.980000000000004,35.28,11.45,0.0,101,17,13,2,0
2707000200658600,टेंब्रु,Tembru,चिखलदरा,Chikhaladara,1.6199999999999999,10.809999999999999,4.73,0.0,0.0,10,7,2,0,0
2707000200658700,पिपल्या,Pipalya,चिखलदरा,Chikhaladara,2.9499999999999997,7.81,4.15,5.71,0.0,22,6,2,1,0
2707000200658800,खारी,Khari,चिखलदरा,Chikhaladara,47.41000000000001,73.85000000000002,77.86,64.91999999999999,0.0,182,53,28,12,0
2707000200658900,हिल्डा,Hilda,चिखलदरा,Chikhaladara,17.01,19.89,40.93999999999999,0.0,0.0,63,13,14,0,0
2707000200659100,कारंजखेडा,Karamjakheda,चिखलदरा,Chikhaladara,56.04,32.51,48.910000000000004,0.0,0.0,180,24,19,0,0
2707000200659200,सिमोरी,Simori,चिखलदरा,Chikhaladara,49.720000000000034,80.03999999999999,69.35000000000001,35.48,0.0,169,53,27,7,0
2707000200659300,सुमिता,Sumita,चिखलदरा,Chikhaladara,22.509999999999998,40.13999999999999,35.11,8.440000000000001,0.0,76,28,14,2,0
2707000200659400,डोमी,Domi,चिखलदरा,Chikhaladara,20.649999999999995,37.6,42.12,0.0,0.0,82,29,16,0,0
2707000200659500,रुईपठार,Ruipathara,चिखलदरा,Chikhaladara,8.669999999999998,17.189999999999998,61.28,10.75,0.0,48,12,22,2,0
2707000200659600,चिल्हाटी,Chilhati,चिखलदरा,Chikhaladara,14.400000000000002,29.969999999999995,21.17,19.57,0.0,46,21,8,4,0
2707000200659700,हतरु,Hataru,चिखलदरा,Chikhaladara,56.94999999999997,95.51000000000002,79.55,11.43,0.0,205,72,31,2,0
2707000200659800,माडीझडप,Madijhadapa,चिखलदरा,Chikhaladara,10.160000000000002,16.439999999999998,10.13,0.0,0.0,66,12,4,0,0
2707000200659900,मारिता,Marita,चिखलदरा,Chikhaladara,29.410000000000007,29.89,33.8,15.46,0.0,117,21,13,3,0
2707000200660000,बरुगव्हाण,Barugavhana,चिखलदरा,Chikhaladara,35.14000000000002,65.26,66.03,31.660000000000004,12.16,118,49,24,6,1
2707000200660100,बिबा,Biba,चिखलदरा,Chikhaladara,31.790000000000006,52.69,51.11,38.989999999999995,0.0,126,35,19,8,0
2707000200660200,चौबीता,Chaubita,चिखलदरा,Chikhaladara,31.080000000000005,26.750000000000004,23.939999999999998,0.0,0.0,113,20,9,0,0
2707000200660300,लाखेवाडा,Lakhevada,चिखलदरा,Chikhaladara,6.56,24.209999999999997,25.98,5.89,0.0,45,17,10,1,0
2707000200660400,बोदु,Bodu,चिखलदरा,Chikhaladara,19.839999999999996,26.470000000000006,8.86,0.0,0.0,54,20,3,0,0
2707000200660600,कामिदा,Kamida,चिखलदरा,Chikhaladara,32.02,32.76,70.33000000000001,27.76,0.0,94,24,26,5,0
2707000200660700,खडीमल,Khadimala,चिखलदरा,Chikhaladara,65.32,94.5,144.65999999999997,60.72,0.0,195,70,52,11,0
2707000200661000,चुनखडी,Chunakhadi,चिखलदरा,Chikhaladara,47.47,57.43,54.919999999999995,26.569999999999997,0.0,172,43,21,5,0
2707000200661100,खंडुखेडा,Khamdukheda,चिखलदरा,Chikhaladara,20.500000000000004,12.57,14.690000000000001,0.0,0.0,68,10,6,0,0
2707000200661200,अवागड,Avagada,चिखलदरा,Chikhaladara,34.559999999999995,32.58,87.79000000000002,18.049999999999997,0.0,134,22,34,4,0
2707000200661300,मेहरीआम,Mehariama,चिखलदरा,Chikhaladara,49.74999999999998,55.87000000000002,42.96999999999999,5.24,0.0,181,45,16,1,0
2707000200661400,जरीदा,Jarida,चिखलदरा,Chikhaladara,35.41,63.96999999999999,88.53999999999999,61.18,0.0,88,46,30,11,0
2707000200661500,भंडोरा,Bhamdora,चिखलदरा,Chikhaladara,46.690000000000005,98.38999999999996,92.88000000000001,38.64,0.0,124,72,35,7,0
2707000200661600,बुटीदा,Butida,चिखलदरा,Chikhaladara,23.650000000000002,29.679999999999996,39.77,38.64,0.0,78,20,16,6,0
2707000200661700,दहेंद्री,Dahemdri,चिखलदरा,Chikhaladara,21.23000000000001,95.31000000000002,146.14,136.81000000000003,11.53,122,64,49,22,1
2707000200661800,पलश्या,Palashya,चिखलदरा,Chikhaladara,32.02999999999999,78.64,145.89,152.86999999999998,10.0,110,52,56,26,1
2707000200661900,चुर्णी,Churni,चिखलदरा,Chikhaladara,8.349999999999998,16.05,26.58,17.96,0.0,33,13,10,4,0
2707000200662000,कारादा,Karada,चिखलदरा,Chikhaladara,38.77000000000001,99.49999999999999,119.14000000000001,176.01000000000002,48.83,163,79,45,31,4
2707000200662200,घाणा,Ghana,चिखलदरा,Chikhaladara,14.64,26.729999999999997,55.63999999999999,27.6,0.0,61,20,21,6,0
2707000200662300,पाचडोगंरी,Pachadogamri,चिखलदरा,Chikhaladara,63.62999999999997,85.11000000000001,57.16000000000001,192.09,0.0,222,64,23,33,0
2707000200662400,कोरडा,Korada,चिखलदरा,Chikhaladara,34.76000000000001,46.669999999999995,60.01,41.07,0.0,98,36,23,7,0
2707000200662500,गागंरखेडा,Gagamrakheda,चिखलदरा,Chikhaladara,43.980000000000004,105.66000000000004,134.41,133.44,0.0,161,77,52,23,0
2707000200662600,कोटमी,Kotami,चिखलदरा,Chikhaladara,17.110000000000003,57.71999999999999,156.45000000000002,269.70000000000005,44.79,94,39,55,43,4
2707000200662700,तोरणवाडी,Toranavadi,चिखलदरा,Chikhaladara,55.92999999999999,116.71,172.26999999999998,236.43000000000004,20.29,148,84,64,41,2
2707000200662800,काटकुभं,Katakubham,चिखलदरा,Chikhaladara,89.93000000000002,179.91000000000003,195.57,109.02,0.0,248,131,77,22,0
2707000200662900,कोयलारी,Koyalari,चिखलदरा,Chikhaladara,32.27,74.11999999999999,77.96000000000001,22.56,0.0,92,52,29,4,0
2707000200663000,कन्हेरी,Kanheri,चिखलदरा,Chikhaladara,25.950000000000003,60.99,78.62,64.11,0.0,83,44,31,11,0
2707000200663100,बामादेही,Bamadehi,चिखलदरा,Chikhaladara,43.03000000000002,77.99999999999999,50.300000000000004,53.84000000000001,0.0,185,61,21,11,0
2707000200663200,बगदरी,Bagadari,चिखलदरा,Chikhaladara,96.43000000000008,137.32,120.62,110.37999999999998,29.75,356,94,46,20,2
2707000200663300,डोमा,Doma,चिखलदरा,Chikhaladara,59.58,138.40000000000003,205.69000000000008,155.05999999999997,10.96,307,100,80,26,1
2707000200663400,काजलडोह,Kajaladoha,चिखलदरा,Chikhaladara,53.26999999999999,110.03999999999995,210.41,180.75000000000003,0.0,276,81,85,32,0
2707000200663500,लोणझरी,Lonajhari,चिखलदरा,Chikhaladara,40.929999999999986,37.24,66.69,88.25,11.58,135,28,24,16,1
2707000200663700,घटागं,Ghatagam,चिखलदरा,Chikhaladara,8.01,11.68,2.22,4.65,0.0,78,9,1,1,0
2707000200663800,भुलोरी,Bhulori,चिखलदरा,Chikhaladara,11.4,43.805000000000014,61.56000000000001,48.62,0.0,73,31,24,8,0
2707000200663900,लवादा,Lavada,चिखलदरा,Chikhaladara,21.515483999999955,9.98,12.1,0.0,45.4,531,7,5,0,1
2707000200664000,सलोना,Salona,चिखलदरा,Chikhaladara,88.98000000000003,104.86,167.71999999999994,55.15,0.0,311,77,58,11,0
2707000200664100,जामुननाला,Jamunanala,चिखलदरा,Chikhaladara,10.570000000000002,22.299999999999997,15.35,11.0,0.0,62,18,6,2,0
2707000200664200,बोरी-1,Bori1,चिखलदरा,Chikhaladara,14.450000000000003,16.2,31.14,29.33,0.0,61,13,12,6,0
2707000200664300,टेटू,Tetu,चिखलदरा,Chikhaladara,13.290000000000003,41.33,11.44,6.03,0.0,51,32,4,1,0
2707000200664400,आमझरी,Amajhari,चिखलदरा,Chikhaladara,24.460000000000004,52.35000000000001,98.11000000000003,67.66,0.0,85,38,40,12,0
2707000200664500,खटकाली(धा),Khatakali(Dha),चिखलदरा,Chikhaladara,4.22,1.96,7.92,0.0,0.0,27,1,2,0,0
2707000200664600,मेमना,Memana,चिखलदरा,Chikhaladara,2.7399999999999998,11.35,30.01,19.96,0.0,26,8,13,4,0
2707000200664700,चूरर्णी,Churarni,चिखलदरा,Chikhaladara,45.230000000000004,138.5399999999999,148.17000000000004,59.89000000000001,0.0,116,100,58,11,0
2707000200664800,शहापुर,Shahapura,चिखलदरा,Chikhaladara,28.582703000000116,46.32,82.506,47.86,0.0,341,32,31,10,0
2707000200664900,कामापूर,Kamapura,चिखलदरा,Chikhaladara,12.080000000000004,33.05,80.03999999999999,39.550000000000004,0.0,50,23,26,7,0
2707000200665000,जामली आर,Jamali Ara,चिखलदरा,Chikhaladara,14.590000000000002,29.18999999999999,108.5,46.06,0.0,36,20,35,9,0
2707000200665100,बेला,Bela,चिखलदरा,Chikhaladara,15.920000000000007,28.759999999999998,28.09,39.63,0.0,70,20,10,9,0
2707000200665300,बिहाली,Bihali,चिखलदरा,Chikhaladara,7.780000000000001,22.74,45.76999999999999,0.0,0.0,83,15,17,0,0
2707000200665400,हत्तीघाट,Hattighata,चिखलदरा,Chikhaladara,8.21,11.750000000000002,20.950000000000003,9.469999999999999,0.0,79,8,7,2,0
2707000200665500,कोहणा,Kohana,चिखलदरा,Chikhaladara,26.07999999999999,33.730000000000004,37.6,17.62,0.0,77,28,13,3,0
2707000200665600,ढोमणीफाटा,Dhomaniphata,चिखलदरा,Chikhaladara,6.909999999999999,2.92,20.88,4.72,0.0,28,2,8,1,0
2707000200665700,भांद्री,Bhamdri,चिखलदरा,Chikhaladara,15.259999999999998,17.279999999999998,25.81,0.0,0.0,55,12,10,0,0
2707000200665800,आडनदी,Adanadi,चिखलदरा,Chikhaladara,20.929999999999993,43.76000000000001,48.160000000000004,66.59,13.16,60,30,21,13,1
2707000200665900,मडकी,Madaki,चिखलदरा,Chikhaladara,22.87000000000001,57.490000000000016,83.56000000000002,21.2,0.0,94,40,30,4,0
2707000200666000,मोथा,Motha,चिखलदरा,Chikhaladara,103.52999999999994,175.31000000000003,216.58000000000007,136.01,0.0,233,122,82,27,0
2707000200666100,आलाडोह,Aladoha,चिखलदरा,Chikhaladara,24.534040000000015,28.1,15.95,4.08,0.0,208,22,6,1,0
2707000200666200,लवादा,Lavada,चिखलदरा,Chikhaladara,5.17,17.549999999999997,27.49,20.03,0.0,31,13,10,4,0
2707000200666300,पस्तलाई,Pastalai,चिखलदरा,Chikhaladara,9.66,21.25,19.14,24.7,0.0,39,15,8,5,0
2707000200666400,वैराट,Vairata,चिखलदरा,Chikhaladara,10.56,14.11,20.799999999999997,18.65,0.0,62,10,7,3,0
2707000200666600,मोझरी,Mojhari,चिखलदरा,Chikhaladara,5.1,29.589999999999996,46.39,14.540000000000001,35.41,30,19,18,3,1
2707000200666700,बागलिंगा,Bagalimga,चिखलदरा,Chikhaladara,23.889999999999997,48.68,70.48000000000002,42.89,0.0,65,32,26,9,0
2707000200667000,चिचाटी,Chichati,चिखलदरा,Chikhaladara,11.670000000000002,20.430000000000003,69.14999999999999,17.6,0.0,58,15,28,3,0
2707000200667300,जैतादेही,Jaitadehi,चिखलदरा,Chikhaladara,0.9099999999999999,3.0,9.0,0.0,0.0,57,3,3,0,0
2707000200667400,मनंभग,Manambhaga,चिखलदरा,Chikhaladara,45.45000000000003,74.67999999999999,63.56,27.509999999999998,0.0,99,55,24,5,0
2707000200667500,भिलखेडा,Bhilakheda,चिखलदरा,Chikhaladara,16.740000000000002,36.06000000000001,24.119999999999997,9.85,0.0,27,26,9,2,0
2707000200667600,हिरदामल-1,Hiradamala1,चिखलदरा,Chikhaladara,13.370000000000003,37.870000000000005,34.160000000000004,33.07,0.0,26,27,13,7,0
2707000200667700,कालापाणी,Kalapani,चिखलदरा,Chikhaladara,13.010000000000002,34.940000000000005,16.55,18.31,0.0,21,25,6,3,0
2707000200667800,बदणापूर,Badanapura,चिखलदरा,Chikhaladara,26.309999999999995,99.01999999999995,117.72999999999996,58.839999999999996,0.0,78,67,43,11,0
2707000200667900,रामटेक,Ramateka,चिखलदरा,Chikhaladara,9.659999999999998,35.730000000000004,68.48,43.55,0.0,24,25,24,8,0
2707000200668000,मलकापूर,Malakapura,चिखलदरा,Chikhaladara,10.67,34.92,70.36,14.329999999999998,81.0,24,23,26,3,1
2707000200668100,वस्तापूर,Vastapura,चिखलदरा,Chikhaladara,48.17000000000001,64.73,48.39999999999999,69.44999999999999,0.0,78,49,17,12,0
2707000200668200,कूलंगणा खू,Kulamgana Khu,चिखलदरा,Chikhaladara,22.2,57.12,87.51000000000002,99.44999999999999,0.0,55,44,33,19,0
2707000200668300,कूलंगणा बू.,Kulamgana Bu.,चिखलदरा,Chikhaladara,12.330000000000002,55.93999999999999,43.24000000000001,22.21,0.0,20,42,16,5,0
2707000200668400,चिचखेडा,Chichakheda,चिखलदरा,Chikhaladara,25.79,84.48000000000002,103.40999999999998,17.970000000000002,0.0,54,62,39,4,0
2707000200668500,जामंली,Jamamli,चिखलदरा,Chikhaladara,7.06,12.620000000000001,20.839999999999996,6.34,0.0,39,9,9,1,0
2707000200668600,अंबापाटी,Ambapati,चिखलदरा,Chikhaladara,14.759999999999994,48.930000000000014,32.760000000000005,29.750000000000004,0.0,39,34,11,6,0
2707000200668700,गिरगूटटी,Giragutati,चिखलदरा,Chikhaladara,19.360000000000003,59.25999999999999,133.40999999999997,76.99,0.0,46,40,49,15,0
2707000200668800,खोंगडा,Khomgada,चिखलदरा,Chikhaladara,10.899999999999997,16.05,47.800000000000004,9.399999999999999,0.0,106,10,19,2,0
2707000200669100,टेंब्रूसोंडा,Tembrusomda,चिखलदरा,Chikhaladara,23.34000000000001,69.08999999999997,91.64,87.42999999999999,0.0,63,50,38,16,0
2707000200669200,चांदपूर,Chamdapura,चिखलदरा,Chikhaladara,16.219999999999995,64.56,62.41000000000001,13.02,0.0,36,51,25,3,0
2707000200669300,सोमवारखेडा,Somavarakheda,चिखलदरा,Chikhaladara,28.660000000000004,161.25999999999982,239.85000000000008,110.39999999999999,0.0,49,113,93,22,0
2707000200669400,गौलखेडा बा.,Gaulakheda Ba.,चिखलदरा,Chikhaladara,5.67,54.52999999999999,61.83,30.03,0.0,75,38,21,6,0
2707000200669500,मांजरकापडी,Mamjarakapadi,चिखलदरा,Chikhaladara,20.289999999999992,55.629999999999995,90.04000000000002,44.05,0.0,67,38,33,9,0
2707000200669600,नागापूर,Nagapura,चिखलदरा,Chikhaladara,16.91,32.79,48.95,4.13,0.0,48,23,17,1,0
2707000200669700,ओडापाटी,Odapati,चिखलदरा,Chikhaladara,21.79,35.31,67.79999999999998,34.379999999999995,0.0,47,25,26,7,0
2707000200669800,तेलखार,Telakhara,चिखलदरा,Chikhaladara,46.02000000000001,142.68000000000006,123.63000000000001,35.83,0.0,104,100,47,7,0
2707000200669900,राहू,Rahu,चिखलदरा,Chikhaladara,13.37,19.57,38.24,0.0,0.0,83,14,15,0,0
2707000200669900,धरमडोह-1,Dharamadoha1,चिखलदरा,Chikhaladara,53.620000000000005,50.88,50.1,13.91,0.0,115,40,21,3,0
2707000200670000,बहादरपूर,Bahadarapura,चिखलदरा,Chikhaladara,30.779999999999998,94.81,156.64999999999998,84.40000000000002,0.0,85,66,54,15,0
2707000200670100,आकी,Aki,चिखलदरा,Chikhaladara,10.889999999999997,19.509999999999998,38.629999999999995,31.82,0.0,30,14,15,6,0
2707000200670200,सत्तीरुईफाटा,Sattiruiphata,चिखलदरा,Chikhaladara,23.09,58.57999999999999,63.15,45.11,0.0,43,44,22,9,0
2707000200670300,चौ-यामल,ChauYamala,चिखलदरा,Chikhaladara,2.3600000000000003,35.00000000000001,61.76000000000001,44.209999999999994,0.0,7,22,22,9,0
2707000200670400,मोरगड,Moragada,चिखलदरा,Chikhaladara,33.370000000000005,65.52000000000001,95.41,84.54999999999998,0.0,103,45,33,17,0
2707000200670500,सोनापूर,Sonapura,चिखलदरा,Chikhaladara,18.520000000000003,53.259999999999984,81.08999999999999,36.89,0.0,46,38,28,8,0
2707000200670600,गंगाधरी,Gamgadhari,चिखलदरा,Chikhaladara,7.210000000000001,33.400000000000006,37.92,31.94,0.0,28,23,15,6,0
2707000200670700,बोराळा,Borala,चिखलदरा,Chikhaladara,22.150000000000002,78.5,96.09000000000002,40.510000000000005,0.0,37,56,36,8,0
2707000200670800,भिलखेडा (१३४),Bhilakheda (134),चिखलदरा,Chikhaladara,12.120000000000003,24.26,56.27999999999999,9.940000000000001,0.0,27,17,22,2,0
